sic,sic_ff5,sic_ff5_desc,sic_ff10,sic_ff10_desc,sic_ff12,sic_ff12_desc,sic_ff17,sic_ff17_desc,sic_ff30,sic_ff30_desc,sic_ff38,sic_ff38_desc,sic_ff48,sic_ff48_desc,sic_ff49,sic_ff49_desc
162,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,Food: Agricultural production - crops,1,Food Products: Agricultural production - crops,1,"Agriculture, forestry, and fishing:",1,Agriculture: Agricultural production - crops,1,Agriculture: Agricultural production - crops
163,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,Food: Agricultural production - crops,1,Food Products: Agricultural production - crops,1,"Agriculture, forestry, and fishing:",1,Agriculture: Agricultural production - crops,1,Agriculture: Agricultural production - crops
164,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,Food: Agricultural production - crops,1,Food Products: Agricultural production - crops,1,"Agriculture, forestry, and fishing:",1,Agriculture: Agricultural production - crops,1,Agriculture: Agricultural production - crops
165,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,Food: Agricultural production - crops,1,Food Products: Agricultural production - crops,1,"Agriculture, forestry, and fishing:",1,Agriculture: Agricultural production - crops,1,Agriculture: Agricultural production - crops
166,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,Food: Agricultural production - crops,1,Food Products: Agricultural production - crops,1,"Agriculture, forestry, and fishing:",1,Agriculture: Agricultural production - crops,1,Agriculture: Agricultural production - crops
167,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,Food: Agricultural production - crops,1,Food Products: Agricultural production - crops,1,"Agriculture, forestry, and fishing:",1,Agriculture: Agricultural production - crops,1,Agriculture: Agricultural production - crops
168,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,Food: Agricultural production - crops,1,Food Products: Agricultural production - crops,1,"Agriculture, forestry, and fishing:",1,Agriculture: Agricultural production - crops,1,Agriculture: Agricultural production - crops
169,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,Food: Agricultural production - crops,1,Food Products: Agricultural production - crops,1,"Agriculture, forestry, and fishing:",1,Agriculture: Agricultural production - crops,1,Agriculture: Agricultural production - crops
170,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,Food: Agricultural production - crops,1,Food Products: Agricultural production - crops,1,"Agriculture, forestry, and fishing:",1,Agriculture: Agricultural production - crops,1,Agriculture: Agricultural production - crops
171,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,Food: Agricultural production - crops,1,Food Products: Agricultural production - crops,1,"Agriculture, forestry, and fishing:",1,Agriculture: Agricultural production - crops,1,Agriculture: Agricultural production - crops
172,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,Food: Agricultural production - crops,1,Food Products: Agricultural production - crops,1,"Agriculture, forestry, and fishing:",1,Agriculture: Agricultural production - crops,1,Agriculture: Agricultural production - crops
173,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,Food: Agricultural production - crops,1,Food Products: Agricultural production - crops,1,"Agriculture, forestry, and fishing:",1,Agriculture: Agricultural production - crops,1,Agriculture: Agricultural production - crops
174,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,Food: Agricultural production - crops,1,Food Products: Agricultural production - crops,1,"Agriculture, forestry, and fishing:",1,Agriculture: Agricultural production - crops,1,Agriculture: Agricultural production - crops
175,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,Food: Agricultural production - crops,1,Food Products: Agricultural production - crops,1,"Agriculture, forestry, and fishing:",1,Agriculture: Agricultural production - crops,1,Agriculture: Agricultural production - crops
176,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,Food: Agricultural production - crops,1,Food Products: Agricultural production - crops,1,"Agriculture, forestry, and fishing:",1,Agriculture: Agricultural production - crops,1,Agriculture: Agricultural production - crops
177,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,Food: Agricultural production - crops,1,Food Products: Agricultural production - crops,1,"Agriculture, forestry, and fishing:",1,Agriculture: Agricultural production - crops,1,Agriculture: Agricultural production - crops
178,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,Food: Agricultural production - crops,1,Food Products: Agricultural production - crops,1,"Agriculture, forestry, and fishing:",1,Agriculture: Agricultural production - crops,1,Agriculture: Agricultural production - crops
179,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,Food: Agricultural production - crops,1,Food Products: Agricultural production - crops,1,"Agriculture, forestry, and fishing:",1,Agriculture: Agricultural production - crops,1,Agriculture: Agricultural production - crops
180,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,Food: Agricultural production - crops,1,Food Products: Agricultural production - crops,1,"Agriculture, forestry, and fishing:",1,Agriculture: Agricultural production - crops,1,Agriculture: Agricultural production - crops
181,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,Food: Agricultural production - crops,1,Food Products: Agricultural production - crops,1,"Agriculture, forestry, and fishing:",1,Agriculture: Agricultural production - crops,1,Agriculture: Agricultural production - crops
182,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,Food: Agricultural production - crops,1,Food Products: Agricultural production - crops,1,"Agriculture, forestry, and fishing:",1,Agriculture: Agricultural production - crops,1,Agriculture: Agricultural production - crops
183,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,Food: Agricultural production - crops,1,Food Products: Agricultural production - crops,1,"Agriculture, forestry, and fishing:",1,Agriculture: Agricultural production - crops,1,Agriculture: Agricultural production - crops
184,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,Food: Agricultural production - crops,1,Food Products: Agricultural production - crops,1,"Agriculture, forestry, and fishing:",1,Agriculture: Agricultural production - crops,1,Agriculture: Agricultural production - crops
185,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,Food: Agricultural production - crops,1,Food Products: Agricultural production - crops,1,"Agriculture, forestry, and fishing:",1,Agriculture: Agricultural production - crops,1,Agriculture: Agricultural production - crops
186,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,Food: Agricultural production - crops,1,Food Products: Agricultural production - crops,1,"Agriculture, forestry, and fishing:",1,Agriculture: Agricultural production - crops,1,Agriculture: Agricultural production - crops
187,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,Food: Agricultural production - crops,1,Food Products: Agricultural production - crops,1,"Agriculture, forestry, and fishing:",1,Agriculture: Agricultural production - crops,1,Agriculture: Agricultural production - crops
188,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,Food: Agricultural production - crops,1,Food Products: Agricultural production - crops,1,"Agriculture, forestry, and fishing:",1,Agriculture: Agricultural production - crops,1,Agriculture: Agricultural production - crops
189,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,Food: Agricultural production - crops,1,Food Products: Agricultural production - crops,1,"Agriculture, forestry, and fishing:",1,Agriculture: Agricultural production - crops,1,Agriculture: Agricultural production - crops
190,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,Food: Agricultural production - crops,1,Food Products: Agricultural production - crops,1,"Agriculture, forestry, and fishing:",1,Agriculture: Agricultural production - crops,1,Agriculture: Agricultural production - crops
191,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,Food: Agricultural production - crops,1,Food Products: Agricultural production - crops,1,"Agriculture, forestry, and fishing:",1,Agriculture: Agricultural production - crops,1,Agriculture: Agricultural production - crops
192,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,Food: Agricultural production - crops,1,Food Products: Agricultural production - crops,1,"Agriculture, forestry, and fishing:",1,Agriculture: Agricultural production - crops,1,Agriculture: Agricultural production - crops
193,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys:",1,Food: Agricultural production - crops,1,Food Products: Agricultural production - crops,1,"Agriculture, forestry, and fishing:",1,Agriculture: Agricultural production - crops,1,Agriculture: Agricultural production - crops
